invoiceid,date,product name,category,quantity,total revenue,customer id
INV14747,2024-08-14,Portable Charger 20000mAh,Electronics,2,58.62,CUST0345
INV10240,2024-08-15,Slim Fit Chinos,Clothing,1,45.83,CUST0016
INV10324,2024-08-15,Lip Balm SPF15 3pk,Beauty & Health,1,7.33,CUST0363
INV11185,2024-08-15,File Folders 100pk,Office Supplies,5,91.3,CUST0232
INV12187,2024-08-15,Bamboo Cutting Board,Home & Kitchen,5,112.8,CUST0067
INV12709,2024-08-15,Silicone Spatula Set 3pk,Home & Kitchen,1,10.44,CUST0214
INV13083,2024-08-15,Reusable Cotton Pads 20pk,Beauty & Health,3,36.54,CUST0226
INV13136,2024-08-15,Webcam 1080p HD,Electronics,1,65.47,CUST0443
INV13461,2024-08-15,Bluetooth Speaker Mini,Electronics,1,38.41,CUST0411
INV11565,2024-08-16,Facial Sunscreen SPF50,Beauty & Health,1,15.51,CUST0399
INV11677,2024-08-16,Lip Balm SPF15 3pk,Beauty & Health,1,7.7,CUST0061
INV12792,2024-08-16,File Folders 100pk,Office Supplies,3,61.32,CUST0261
INV12832,2024-08-16,Mechanical Keyboard TKL,Electronics,1,97.38,CUST0369
INV10909,2024-08-17,Vitamin C Serum 30ml,Beauty & Health,2,54.22,CUST0055
INV12335,2024-08-17,Smart Plug WiFi,Electronics,10,185.6,CUST0302
INV12602,2024-08-17,Bluetooth Speaker Mini,Electronics,1,39.29,CUST0082
INV14030,2024-08-17,Scissors Stainless Steel,Office Supplies,2,15.86,CUST0005
INV12472,2024-08-18,USB-C Hub 7-in-1,Electronics,4,138.6,CUST0238
INV13730,2024-08-18,Essential Oil Diffuser,Beauty & Health,1,31.56,CUST0054
INV14578,2024-08-18,Reusable Cotton Pads 20pk,Beauty & Health,1,10.89,CUST0362
INV12729,2024-08-19,Essential Oil Diffuser,Beauty & Health,2,65.14,CUST0243
INV10039,2024-08-20,Wireless Earbuds Pro,Electronics,3,139.41,CUST0491
INV10287,2024-08-20,Ceramic Coffee Mug,Home & Kitchen,1,13.43,CUST0279
INV12383,2024-08-20,Digital Kitchen Scale,Home & Kitchen,2,34.46,CUST0431
INV12511,2024-08-20,A4 Printer Paper 500sh,Office Supplies,3,31.56,CUST0408
INV13983,2024-08-20,File Folders 100pk,Office Supplies,1,17.23,CUST0354
INV14352,2024-08-20,Silicone Spatula Set 3pk,Home & Kitchen,1,9.44,CUST0040
INV14371,2024-08-20,Desk Organizer Bamboo,Office Supplies,1,23.62,CUST0288
INV14610,2024-08-20,Smart Plug WiFi,Electronics,3,61.71,CUST0448
INV14742,2024-08-20,Digital Kitchen Scale,Home & Kitchen,1,17.38,CUST0449
INV11364,2024-08-21,Sport Shorts,Clothing,1,25.39,CUST0184
INV13456,2024-08-21,LED Desk Lamp Smart,Electronics,1,46.4,CUST0347
INV14907,2024-08-21,Running Socks 6pk,Clothing,1,15.67,CUST0327
INV11596,2024-08-22,Running Socks 6pk,Clothing,3,42.87,CUST0102
INV12574,2024-08-22,Zip-Up Fleece Jacket,Clothing,3,210.36,CUST0137
INV14822,2024-08-22,Smart Plug WiFi,Electronics,1,20.74,CUST0466
INV10163,2024-08-23,Vitamin C Serum 30ml,Beauty & Health,1,23.31,CUST0231
INV11278,2024-08-23,Vitamin D3 Supplements,Beauty & Health,1,13.7,CUST0003
INV11411,2024-08-23,Essential Oil Diffuser,Beauty & Health,2,61.66,CUST0121
INV11645,2024-08-23,Bluetooth Speaker Mini,Electronics,1,41.95,CUST0049
INV13403,2024-08-23,Essential Oil Diffuser,Beauty & Health,3,97.05,CUST0040
INV10278,2024-08-24,Mechanical Keyboard TKL,Electronics,1,94.02,CUST0082
INV10294,2024-08-24,Wool Beanie Hat,Clothing,2,33.24,CUST0471
INV11046,2024-08-24,Webcam 1080p HD,Electronics,1,59.5,CUST0206
INV14026,2024-08-24,Running Socks 6pk,Clothing,2,27.32,CUST0289
INV10027,2024-08-25,Smart Plug WiFi,Electronics,1,19.02,CUST0254
INV10162,2024-08-25,File Folders 100pk,Office Supplies,1,17.43,CUST0318
INV12628,2024-08-25,Bamboo Toothbrush 4pk,Beauty & Health,1,8.53,CUST0143
INV13489,2024-08-25,Mechanical Keyboard TKL,Electronics,3,282.15,CUST0325
INV12644,2024-08-26,Facial Sunscreen SPF50,Beauty & Health,1,15.34,CUST0448
INV13333,2024-08-26,Whiteboard Markers 8pk,Office Supplies,1,11.02,CUST0149
INV10583,2024-08-27,French Press Coffee Maker,Home & Kitchen,2,60.54,CUST0201
INV10834,2024-08-27,French Press Coffee Maker,Home & Kitchen,1,32.83,CUST0406
INV11957,2024-08-27,Stapler Heavy Duty,Office Supplies,2,33.04,CUST0388
INV12039,2024-08-27,Zip-Up Fleece Jacket,Clothing,2,148.86,CUST0031
INV14945,2024-08-27,Ceramic Coffee Mug,Home & Kitchen,1,13.64,CUST0157
INV11589,2024-08-28,Webcam 1080p HD,Electronics,2,123.18,CUST0047
INV11660,2024-08-28,Bluetooth Speaker Mini,Electronics,1,43.11,CUST0137
INV12993,2024-08-28,Facial Sunscreen SPF50,Beauty & Health,1,17.45,CUST0324
INV13071,2024-08-28,A4 Printer Paper 500sh,Office Supplies,2,18.22,CUST0054
INV10175,2024-08-29,Bluetooth Speaker Mini,Electronics,1,36.99,CUST0229
INV10335,2024-08-29,Non-Stick Frying Pan 28cm,Home & Kitchen,1,33.07,CUST0349
INV10744,2024-08-29,French Press Coffee Maker,Home & Kitchen,1,29.93,CUST0437
INV11522,2024-08-29,Natural Face Moisturizer,Beauty & Health,2,42.94,CUST0098
INV13114,2024-08-29,Vitamin C Serum 30ml,Beauty & Health,2,53.86,CUST0063
INV13912,2024-08-29,Sticky Notes Pack 12,Office Supplies,2,18.28,CUST0172
INV14994,2024-08-29,Sticky Notes Pack 12,Office Supplies,1,9.64,CUST0010
INV10656,2024-08-30,Vitamin D3 Supplements,Beauty & Health,5,65.5,CUST0341
INV10657,2024-08-30,Slim Fit Chinos,Clothing,1,46.4,CUST0249
INV11074,2024-08-30,Stainless Steel Water Bottle,Home & Kitchen,1,22.25,CUST0078
INV13113,2024-08-30,Smart Plug WiFi,Electronics,3,58.86,CUST0157
INV10935,2024-08-31,Lip Balm SPF15 3pk,Beauty & Health,4,34.6,CUST0496
INV11009,2024-08-31,Webcam 1080p HD,Electronics,3,172.53,CUST0297
INV11548,2024-08-31,Stapler Heavy Duty,Office Supplies,4,65.0,CUST0350
INV12648,2024-08-31,Glass Storage Containers 5pk,Home & Kitchen,3,86.22,CUST0360
INV13282,2024-08-31,Essential Oil Diffuser,Beauty & Health,3,90.93,CUST0285
INV13613,2024-08-31,Scissors Stainless Steel,Office Supplies,1,8.21,CUST0445
INV14046,2024-08-31,Non-Stick Frying Pan 28cm,Home & Kitchen,1,37.28,CUST0082
INV14109,2024-08-31,Essential Oil Diffuser,Beauty & Health,3,104.16,CUST0013
INV14131,2024-08-31,Facial Sunscreen SPF50,Beauty & Health,1,18.06,CUST0422
INV14528,2024-08-31,Ceramic Coffee Mug,Home & Kitchen,2,27.3,CUST0241
INV14531,2024-08-31,File Folders 100pk,Office Supplies,5,85.9,CUST0482
INV10578,2024-09-01,Stapler Heavy Duty,Office Supplies,2,35.04,CUST0116
INV10660,2024-09-01,Lip Balm SPF15 3pk,Beauty & Health,1,8.33,CUST0447
INV10952,2024-09-01,Stapler Heavy Duty,Office Supplies,3,49.35,CUST0489
INV11394,2024-09-01,Whiteboard Markers 8pk,Office Supplies,3,37.11,CUST0302
INV13947,2024-09-01,File Folders 100pk,Office Supplies,1,18.69,CUST0121
INV14304,2024-09-01,Silicone Spatula Set 3pk,Home & Kitchen,1,10.64,CUST0014
INV14395,2024-09-01,Facial Sunscreen SPF50,Beauty & Health,3,46.35,CUST0111
INV14835,2024-09-01,Silicone Spatula Set 3pk,Home & Kitchen,1,10.2,CUST0382
INV10195,2024-09-02,File Folders 100pk,Office Supplies,1,19.78,CUST0220
INV10866,2024-09-02,LED Desk Lamp Smart,Electronics,2,83.94,CUST0212
INV11114,2024-09-02,Desk Organizer Bamboo,Office Supplies,2,49.52,CUST0185
INV12421,2024-09-02,Sticky Notes Pack 12,Office Supplies,2,18.14,CUST0426
INV12788,2024-09-02,Smart Plug WiFi,Electronics,3,57.27,CUST0016
INV10898,2024-09-03,Non-Stick Frying Pan 28cm,Home & Kitchen,1,32.74,CUST0084
INV10974,2024-09-03,Wireless Earbuds Pro,Electronics,1,48.05,CUST0261
INV11042,2024-09-03,Sport Shorts,Clothing,1,26.81,CUST0431
INV13514,2024-09-03,Wireless Earbuds Pro,Electronics,1,54.84,CUST0157
INV14013,2024-09-03,Lip Balm SPF15 3pk,Beauty & Health,1,8.77,CUST0049
INV10507,2024-09-04,Portable Charger 20000mAh,Electronics,2,65.6,CUST0232
INV10726,2024-09-04,Portable Charger 20000mAh,Electronics,1,30.57,CUST0234
INV11720,2024-09-04,Lip Balm SPF15 3pk,Beauty & Health,1,7.61,CUST0044
INV12500,2024-09-04,Glass Storage Containers 5pk,Home & Kitchen,1,30.71,CUST0216
INV13025,2024-09-04,LED Desk Lamp Smart,Electronics,1,49.26,CUST0240
INV13551,2024-09-04,Desk Organizer Bamboo,Office Supplies,2,46.56,CUST0211
INV13709,2024-09-04,Bamboo Toothbrush 4pk,Beauty & Health,1,9.77,CUST0165
INV11097,2024-09-05,Sport Shorts,Clothing,1,25.57,CUST0461
INV11221,2024-09-05,Slim Fit Chinos,Clothing,1,50.55,CUST0402
INV11790,2024-09-05,Portable Charger 20000mAh,Electronics,2,57.88,CUST0076
INV13222,2024-09-05,Scissors Stainless Steel,Office Supplies,3,24.48,CUST0082
INV13536,2024-09-05,Natural Face Moisturizer,Beauty & Health,1,21.81,CUST0137
INV14357,2024-09-05,Natural Face Moisturizer,Beauty & Health,5,107.05,CUST0464
INV14915,2024-09-05,Zip-Up Fleece Jacket,Clothing,1,74.39,CUST0135
INV10673,2024-09-06,Sport Shorts,Clothing,2,48.58,CUST0035
INV14350,2024-09-06,Whiteboard Markers 8pk,Office Supplies,1,11.33,CUST0001
INV13963,2024-09-07,USB-C Hub 7-in-1,Electronics,2,64.66,CUST0146
INV14749,2024-09-07,Whiteboard Markers 8pk,Office Supplies,1,11.94,CUST0497
INV12368,2024-09-08,Glass Storage Containers 5pk,Home & Kitchen,4,114.84,CUST0337
INV13278,2024-09-08,A4 Printer Paper 500sh,Office Supplies,2,21.16,CUST0419
INV14434,2024-09-08,File Folders 100pk,Office Supplies,2,37.14,CUST0125
INV14836,2024-09-08,Wireless Earbuds Pro,Electronics,2,101.48,CUST0014
INV10672,2024-09-09,Wireless Earbuds Pro,Electronics,1,53.67,CUST0310
INV12717,2024-09-09,Hooded Sweatshirt,Clothing,2,83.94,CUST0333
INV12903,2024-09-09,File Folders 100pk,Office Supplies,2,37.1,CUST0374
INV14125,2024-09-09,File Folders 100pk,Office Supplies,1,17.48,CUST0325
INV14365,2024-09-09,Reusable Cotton Pads 20pk,Beauty & Health,2,24.6,CUST0471
INV14602,2024-09-09,Vitamin C Serum 30ml,Beauty & Health,2,48.44,CUST0073
INV10550,2024-09-10,Stainless Steel Water Bottle,Home & Kitchen,1,24.8,CUST0144
INV10605,2024-09-10,Running Socks 6pk,Clothing,1,13.74,CUST0009
INV12184,2024-09-10,Non-Stick Frying Pan 28cm,Home & Kitchen,2,72.48,CUST0187
INV13218,2024-09-10,French Press Coffee Maker,Home & Kitchen,1,27.32,CUST0183
INV13329,2024-09-10,Smart Plug WiFi,Electronics,2,41.82,CUST0109
INV10089,2024-09-11,Portable Charger 20000mAh,Electronics,3,90.06,CUST0487
INV10996,2024-09-11,Reusable Cotton Pads 20pk,Beauty & Health,1,10.88,CUST0333
INV13958,2024-09-11,Sticky Notes Pack 12,Office Supplies,1,9.4,CUST0363
INV13974,2024-09-11,Bluetooth Speaker Mini,Electronics,1,43.03,CUST0228
INV14750,2024-09-11,Stainless Steel Water Bottle,Home & Kitchen,2,43.78,CUST0157
INV11824,2024-09-12,Canvas Sneakers,Clothing,2,113.24,CUST0077
INV12632,2024-09-12,Ceramic Coffee Mug,Home & Kitchen,4,50.52,CUST0214
INV12127,2024-09-13,Vitamin C Serum 30ml,Beauty & Health,1,26.93,CUST0190
INV12151,2024-09-13,Running Socks 6pk,Clothing,3,41.28,CUST0491
INV12766,2024-09-13,Lip Balm SPF15 3pk,Beauty & Health,2,16.46,CUST0324
INV12781,2024-09-13,Wool Beanie Hat,Clothing,1,17.69,CUST0340
INV12957,2024-09-13,Hooded Sweatshirt,Clothing,2,83.86,CUST0256
INV14006,2024-09-13,Classic Cotton T-Shirt,Clothing,1,19.05,CUST0040
INV14603,2024-09-14,A4 Printer Paper 500sh,Office Supplies,2,20.48,CUST0305
INV10453,2024-09-15,Mechanical Keyboard TKL,Electronics,1,97.23,CUST0189
INV11248,2024-09-15,Webcam 1080p HD,Electronics,1,61.92,CUST0214
INV11573,2024-09-15,File Folders 100pk,Office Supplies,2,40.68,CUST0332
INV13472,2024-09-15,USB-C Hub 7-in-1,Electronics,1,35.9,CUST0196
INV13569,2024-09-15,Lip Balm SPF15 3pk,Beauty & Health,5,36.5,CUST0404
INV14775,2024-09-15,Natural Face Moisturizer,Beauty & Health,4,76.24,CUST0014
INV11678,2024-09-16,Mechanical Keyboard TKL,Electronics,5,456.65,CUST0381
INV13649,2024-09-16,Whiteboard Markers 8pk,Office Supplies,1,11.47,CUST0241
INV14084,2024-09-16,Stainless Steel Water Bottle,Home & Kitchen,1,24.45,CUST0459
INV11122,2024-09-18,Canvas Sneakers,Clothing,2,124.94,CUST0128
INV11166,2024-09-18,Desk Organizer Bamboo,Office Supplies,2,47.54,CUST0234
INV11888,2024-09-18,Bluetooth Speaker Mini,Electronics,1,41.99,CUST0073
INV12659,2024-09-18,Bamboo Cutting Board,Home & Kitchen,2,46.56,CUST0427
INV13164,2024-09-19,Natural Face Moisturizer,Beauty & Health,2,39.9,CUST0412
INV13840,2024-09-19,Whiteboard Markers 8pk,Office Supplies,5,58.4,CUST0446
INV10304,2024-09-20,Glass Storage Containers 5pk,Home & Kitchen,2,51.02,CUST0231
INV12296,2024-09-20,Mechanical Keyboard TKL,Electronics,1,87.78,CUST0401
INV12744,2024-09-20,Bamboo Toothbrush 4pk,Beauty & Health,1,8.28,CUST0057
INV13816,2024-09-20,Hooded Sweatshirt,Clothing,10,462.3,CUST0416
INV13283,2024-09-21,Classic Cotton T-Shirt,Clothing,1,21.77,CUST0377
INV13339,2024-09-21,Ceramic Coffee Mug,Home & Kitchen,2,25.8,CUST0470
INV14255,2024-09-21,Stapler Heavy Duty,Office Supplies,5,82.05,CUST0017
INV10420,2024-09-22,Bluetooth Speaker Mini,Electronics,1,42.99,CUST0265
INV10853,2024-09-22,Bamboo Cutting Board,Home & Kitchen,1,23.93,CUST0047
INV11713,2024-09-22,Stapler Heavy Duty,Office Supplies,2,34.94,CUST0305
INV11868,2024-09-22,Desk Organizer Bamboo,Office Supplies,1,25.88,CUST0180
INV13006,2024-09-22,Natural Face Moisturizer,Beauty & Health,1,21.03,CUST0357
INV14001,2024-09-22,Lip Balm SPF15 3pk,Beauty & Health,2,17.32,CUST0028
INV10587,2024-09-23,LED Desk Lamp Smart,Electronics,1,44.13,CUST0275
INV11281,2024-09-23,Essential Oil Diffuser,Beauty & Health,2,59.76,CUST0303
INV12192,2024-09-23,Non-Stick Frying Pan 28cm,Home & Kitchen,1,37.99,CUST0489
INV14481,2024-09-23,Classic Cotton T-Shirt,Clothing,3,65.76,CUST0067
INV14697,2024-09-23,Bluetooth Speaker Mini,Electronics,2,87.2,CUST0340
INV10192,2024-09-24,Hooded Sweatshirt,Clothing,5,215.05,CUST0385
INV10807,2024-09-24,Classic Cotton T-Shirt,Clothing,2,43.9,CUST0202
INV12380,2024-09-24,Glass Storage Containers 5pk,Home & Kitchen,1,27.29,CUST0194
INV12419,2024-09-24,Silicone Spatula Set 3pk,Home & Kitchen,5,46.2,CUST0084
INV12932,2024-09-24,Stainless Steel Water Bottle,Home & Kitchen,1,22.3,CUST0184
INV14146,2024-09-24,Essential Oil Diffuser,Beauty & Health,5,177.0,CUST0215
INV14295,2024-09-24,Bluetooth Speaker Mini,Electronics,1,36.76,CUST0424
INV14348,2024-09-24,Canvas Sneakers,Clothing,1,61.32,CUST0296
INV10394,2024-09-25,Sticky Notes Pack 12,Office Supplies,1,9.56,CUST0153
INV10728,2024-09-25,Whiteboard Markers 8pk,Office Supplies,1,10.75,CUST0055
INV10940,2024-09-25,Portable Charger 20000mAh,Electronics,2,65.16,CUST0398
INV12199,2024-09-25,Smart Plug WiFi,Electronics,1,18.94,CUST0044
INV12304,2024-09-25,Digital Kitchen Scale,Home & Kitchen,1,19.72,CUST0294
INV12960,2024-09-25,Digital Kitchen Scale,Home & Kitchen,1,20.3,CUST0343
INV13505,2024-09-25,Vitamin C Serum 30ml,Beauty & Health,4,94.96,CUST0012
INV14358,2024-09-25,Scissors Stainless Steel,Office Supplies,1,7.51,CUST0282
INV13303,2024-09-26,Vitamin D3 Supplements,Beauty & Health,2,25.4,CUST0129
INV14460,2024-09-26,Non-Stick Frying Pan 28cm,Home & Kitchen,1,35.87,CUST0305
INV10249,2024-09-27,Webcam 1080p HD,Electronics,2,127.76,CUST0268
INV12373,2024-09-27,Silicone Spatula Set 3pk,Home & Kitchen,1,9.45,CUST0254
INV14052,2024-09-27,Digital Kitchen Scale,Home & Kitchen,1,20.01,CUST0001
INV11063,2024-09-28,USB-C Hub 7-in-1,Electronics,2,70.98,CUST0486
INV12251,2024-09-28,Sport Shorts,Clothing,2,47.9,CUST0207
INV12855,2024-09-28,Hooded Sweatshirt,Clothing,2,86.08,CUST0376
INV13063,2024-09-28,Wool Beanie Hat,Clothing,1,16.27,CUST0340
INV14263,2024-09-28,Stainless Steel Water Bottle,Home & Kitchen,1,20.75,CUST0162
INV10694,2024-09-29,Canvas Sneakers,Clothing,1,63.64,CUST0449
INV10814,2024-09-29,Whiteboard Markers 8pk,Office Supplies,2,25.08,CUST0154
INV11440,2024-09-29,Reusable Cotton Pads 20pk,Beauty & Health,2,23.24,CUST0246
INV11796,2024-09-29,A4 Printer Paper 500sh,Office Supplies,3,30.15,CUST0160
INV13193,2024-09-29,Desk Organizer Bamboo,Office Supplies,1,27.22,CUST0368
INV13532,2024-09-29,Lip Balm SPF15 3pk,Beauty & Health,2,14.48,CUST0064
INV13759,2024-09-29,Slim Fit Chinos,Clothing,2,94.2,CUST0078
INV10215,2024-09-30,Portable Charger 20000mAh,Electronics,1,27.98,CUST0223
INV10662,2024-09-30,Wool Beanie Hat,Clothing,1,18.23,CUST0095
INV11587,2024-09-30,Glass Storage Containers 5pk,Home & Kitchen,1,30.51,CUST0132
INV11600,2024-09-30,Desk Organizer Bamboo,Office Supplies,2,50.06,CUST0134
INV11993,2024-09-30,Ceramic Coffee Mug,Home & Kitchen,4,49.56,CUST0184
INV12576,2024-09-30,Classic Cotton T-Shirt,Clothing,3,57.78,CUST0421
INV13082,2024-09-30,Whiteboard Markers 8pk,Office Supplies,10,109.8,CUST0078
INV13198,2024-09-30,Essential Oil Diffuser,Beauty & Health,4,119.6,CUST0338
INV14036,2024-09-30,Mechanical Keyboard TKL,Electronics,10,907.4,CUST0477
INV11172,2024-10-01,Reusable Cotton Pads 20pk,Beauty & Health,2,23.28,CUST0238
INV11949,2024-10-01,Whiteboard Markers 8pk,Office Supplies,1,11.65,CUST0258
INV13137,2024-10-01,Bamboo Toothbrush 4pk,Beauty & Health,2,16.88,CUST0099
INV13474,2024-10-01,Reusable Cotton Pads 20pk,Beauty & Health,1,12.14,CUST0369
INV14324,2024-10-01,Slim Fit Chinos,Clothing,1,47.91,CUST0208
INV14704,2024-10-01,Scissors Stainless Steel,Office Supplies,1,6.78,CUST0410
INV10261,2024-10-02,A4 Printer Paper 500sh,Office Supplies,1,9.78,CUST0238
INV10669,2024-10-02,Slim Fit Chinos,Clothing,5,253.9,CUST0497
INV10718,2024-10-02,French Press Coffee Maker,Home & Kitchen,1,30.82,CUST0299
INV12278,2024-10-02,French Press Coffee Maker,Home & Kitchen,1,30.07,CUST0309
INV12302,2024-10-02,A4 Printer Paper 500sh,Office Supplies,3,27.33,CUST0377
INV12538,2024-10-02,Slim Fit Chinos,Clothing,1,48.0,CUST0034
INV13115,2024-10-02,Vitamin C Serum 30ml,Beauty & Health,1,27.02,CUST0051
INV13389,2024-10-02,Non-Stick Frying Pan 28cm,Home & Kitchen,2,72.76,CUST0229
INV13436,2024-10-02,Glass Storage Containers 5pk,Home & Kitchen,1,25.24,CUST0323
INV13674,2024-10-02,Ceramic Coffee Mug,Home & Kitchen,2,26.36,CUST0086
INV10859,2024-10-03,Slim Fit Chinos,Clothing,4,180.28,CUST0073
INV11994,2024-10-03,File Folders 100pk,Office Supplies,1,20.44,CUST0087
INV12031,2024-10-03,Desk Organizer Bamboo,Office Supplies,1,23.91,CUST0482
INV13657,2024-10-03,French Press Coffee Maker,Home & Kitchen,2,64.64,CUST0206
INV10994,2024-10-04,Bluetooth Speaker Mini,Electronics,3,110.55,CUST0349
INV11302,2024-10-04,Digital Kitchen Scale,Home & Kitchen,3,60.15,CUST0209
INV13478,2024-10-04,Portable Charger 20000mAh,Electronics,2,62.1,CUST0409
INV14261,2024-10-04,Ceramic Coffee Mug,Home & Kitchen,3,40.47,CUST0327
INV10205,2024-10-05,Sticky Notes Pack 12,Office Supplies,1,8.92,CUST0199
INV12585,2024-10-06,Silicone Spatula Set 3pk,Home & Kitchen,1,9.84,CUST0359
INV12727,2024-10-06,Wireless Earbuds Pro,Electronics,1,45.47,CUST0318
INV14066,2024-10-06,Desk Organizer Bamboo,Office Supplies,1,23.47,CUST0277
INV11473,2024-10-07,USB-C Hub 7-in-1,Electronics,1,36.61,CUST0106
INV11869,2024-10-07,Mechanical Keyboard TKL,Electronics,2,189.74,CUST0434
INV12285,2024-10-07,Natural Face Moisturizer,Beauty & Health,1,18.44,CUST0027
INV10000,2024-10-08,Bamboo Cutting Board,Home & Kitchen,1,20.3,CUST0444
INV10970,2024-10-08,Natural Face Moisturizer,Beauty & Health,2,39.92,CUST0017
INV13143,2024-10-08,Sport Shorts,Clothing,4,109.48,CUST0021
INV13635,2024-10-08,French Press Coffee Maker,Home & Kitchen,4,129.76,CUST0188
INV13851,2024-10-08,Non-Stick Frying Pan 28cm,Home & Kitchen,10,357.2,CUST0332
INV11289,2024-10-09,Slim Fit Chinos,Clothing,1,50.65,CUST0251
INV11613,2024-10-09,File Folders 100pk,Office Supplies,1,18.89,CUST0444
INV11771,2024-10-09,A4 Printer Paper 500sh,Office Supplies,1,9.15,CUST0371
INV12507,2024-10-09,A4 Printer Paper 500sh,Office Supplies,2,20.8,CUST0388
INV13153,2024-10-09,Stapler Heavy Duty,Office Supplies,4,69.36,CUST0408
INV13922,2024-10-09,Portable Charger 20000mAh,Electronics,1,32.62,CUST0247
INV10421,2024-10-10,Webcam 1080p HD,Electronics,1,54.99,CUST0399
INV10503,2024-10-10,Portable Charger 20000mAh,Electronics,1,29.94,CUST0108
INV10879,2024-10-10,Silicone Spatula Set 3pk,Home & Kitchen,5,48.7,CUST0139
INV11843,2024-10-10,Vitamin C Serum 30ml,Beauty & Health,2,54.74,CUST0095
INV12858,2024-10-10,Sticky Notes Pack 12,Office Supplies,2,16.82,CUST0163
INV13643,2024-10-10,Bamboo Cutting Board,Home & Kitchen,4,90.84,CUST0383
INV13711,2024-10-10,Natural Face Moisturizer,Beauty & Health,3,57.24,CUST0036
INV14382,2024-10-10,Wool Beanie Hat,Clothing,2,38.64,CUST0020
INV14622,2024-10-10,Desk Organizer Bamboo,Office Supplies,2,50.24,CUST0108
INV14992,2024-10-10,Silicone Spatula Set 3pk,Home & Kitchen,1,10.88,CUST0137
INV10888,2024-10-11,Scissors Stainless Steel,Office Supplies,2,14.14,CUST0037
INV12210,2024-10-11,Ceramic Coffee Mug,Home & Kitchen,2,25.72,CUST0047
INV13969,2024-10-11,USB-C Hub 7-in-1,Electronics,1,36.11,CUST0202
INV14303,2024-10-11,Scissors Stainless Steel,Office Supplies,1,7.78,CUST0055
INV14355,2024-10-11,Smart Plug WiFi,Electronics,1,19.9,CUST0056
INV14462,2024-10-11,Vitamin C Serum 30ml,Beauty & Health,1,24.55,CUST0401
INV10270,2024-10-12,Digital Kitchen Scale,Home & Kitchen,1,20.87,CUST0457
INV10908,2024-10-12,Reusable Cotton Pads 20pk,Beauty & Health,2,23.32,CUST0448
INV11631,2024-10-12,Sticky Notes Pack 12,Office Supplies,3,28.17,CUST0142
INV12378,2024-10-12,LED Desk Lamp Smart,Electronics,1,42.07,CUST0248
INV13027,2024-10-12,Sticky Notes Pack 12,Office Supplies,1,9.13,CUST0220
INV13457,2024-10-12,LED Desk Lamp Smart,Electronics,1,46.54,CUST0160
INV13942,2024-10-12,Ballpoint Pens 50pk,Office Supplies,3,37.02,CUST0432
INV14171,2024-10-12,Digital Kitchen Scale,Home & Kitchen,2,41.06,CUST0026
INV14234,2024-10-12,Running Socks 6pk,Clothing,1,13.64,CUST0399
INV10327,2024-10-13,Desk Organizer Bamboo,Office Supplies,1,27.07,CUST0295
INV10354,2024-10-13,Mechanical Keyboard TKL,Electronics,5,487.15,CUST0197
INV10539,2024-10-13,LED Desk Lamp Smart,Electronics,3,125.31,CUST0464
INV10748,2024-10-13,Stainless Steel Water Bottle,Home & Kitchen,2,47.56,CUST0136
INV12047,2024-10-13,Slim Fit Chinos,Clothing,3,161.64,CUST0418
INV14309,2024-10-13,Silicone Spatula Set 3pk,Home & Kitchen,1,10.9,CUST0234
INV14339,2024-10-13,Natural Face Moisturizer,Beauty & Health,1,20.3,CUST0391
INV12599,2024-10-14,Non-Stick Frying Pan 28cm,Home & Kitchen,1,35.22,CUST0389
INV12798,2024-10-14,Mechanical Keyboard TKL,Electronics,1,84.83,CUST0295
INV11261,2024-10-15,A4 Printer Paper 500sh,Office Supplies,1,10.55,CUST0219
INV12112,2024-10-15,Vitamin C Serum 30ml,Beauty & Health,1,24.51,CUST0320
INV12978,2024-10-15,Facial Sunscreen SPF50,Beauty & Health,1,16.06,CUST0446
INV13225,2024-10-15,Zip-Up Fleece Jacket,Clothing,1,72.38,CUST0102
INV13970,2024-10-15,Digital Kitchen Scale,Home & Kitchen,1,17.59,CUST0182
INV10490,2024-10-16,Wool Beanie Hat,Clothing,10,191.5,CUST0088
INV11493,2024-10-16,Sticky Notes Pack 12,Office Supplies,1,9.71,CUST0461
INV11523,2024-10-16,Mechanical Keyboard TKL,Electronics,1,82.96,CUST0348
INV11673,2024-10-16,Sport Shorts,Clothing,1,25.3,CUST0203
INV12377,2024-10-16,LED Desk Lamp Smart,Electronics,1,44.35,CUST0430
INV12404,2024-10-16,Portable Charger 20000mAh,Electronics,1,29.37,CUST0500
INV13484,2024-10-16,Bluetooth Speaker Mini,Electronics,3,129.96,CUST0240
INV13787,2024-10-16,French Press Coffee Maker,Home & Kitchen,1,29.8,CUST0123
INV12291,2024-10-17,French Press Coffee Maker,Home & Kitchen,1,28.16,CUST0445
INV14057,2024-10-17,Glass Storage Containers 5pk,Home & Kitchen,1,27.6,CUST0027
INV14301,2024-10-17,USB-C Hub 7-in-1,Electronics,10,348.3,CUST0465
INV10247,2024-10-18,Silicone Spatula Set 3pk,Home & Kitchen,1,10.29,CUST0004
INV13982,2024-10-18,USB-C Hub 7-in-1,Electronics,1,33.42,CUST0104
INV14283,2024-10-18,A4 Printer Paper 500sh,Office Supplies,3,31.68,CUST0121
INV14708,2024-10-18,Classic Cotton T-Shirt,Clothing,2,42.82,CUST0241
INV11306,2024-10-19,Silicone Spatula Set 3pk,Home & Kitchen,10,102.8,CUST0045
